TransactionID,CustomerID,Date,Amount,PaymentType,CreditScore,Defaulted
967ac71d-9c66-7a9c-7882-74bd351ab954,3889cdd8-3efe-ca87-3a43-8d344ba3f097,2022-01-03,303.02,PayPal,656,0
fd0561a6-16eb-9d18-e92f-5eaa1ba39f23,a651a1e5-9940-ca56-e7e6-5cb465c62ab4,2022-01-03,780.11,Credit Card,756,0
ae49964a-126a-4829-dc8e-eeeb53ce4b8c,ba614d88-8ab0-2a37-aa65-1499d5adc5be,2022-01-03,608.79,Debit Card,700,0
41b01906-7c6a-c528-c21b-fe81c146c765,e5eb269e-eaef-b8fe-558d-9ad32e852814,2022-01-03,317.46,Credit Card,646,0
bb10624e-2665-c27a-7d03-5ac23c6045eb,ba44cf69-aae9-8603-89a6-c6733a36903f,2022-01-03,206.19,PayPal,745,0
d83cfa70-328a-2eaf-3529-45b87fa69d73,292fc8bc-6592-896a-dc15-c74ea3cda630,2022-01-03,199.61,PayPal,726,0
7ca61ac6-dc5c-1f4b-c3d3-6bd5823cfe44,1a5cf7ba-5023-9e80-37a3-abfc34509cf8,2022-01-03,179.88,Debit Card,609,0
916b4ef4-eada-b429-eb1f-21f4693480db,13b5dbf7-5500-84ed-436e-c71e63e5a8c5,2022-01-03,49.56,Debit Card,681,0
3dc11075-e958-3e03-62f7-c09dc839f8a0,5a88f821-c79a-200c-1fd2-d68a7f355e49,2022-01-03,346.93,Credit Card,585,0
1bf71238-5504-9112-5177-31ef82610859,ef8263b6-f8f8-82af-26b1-54fc4da2390a,2022-01-03,101.39,Debit Card,725,0
474ed4f7-d32b-8b23-92e4-e6521a64d791,db3bd1fd-e275-608d-3c62-76a437aa3436,2022-01-04,88.2,Credit Card,645,0
c854dbee-0006-19f5-f98e-2c25da14a0c8,93d73401-f8ed-b51f-0021-3b4cff7f7b0a,2022-01-04,332.03,Credit Card,721,0
0129b02f-4920-b9a5-05e9-6a566b55d4bf,55752af4-afb4-e154-e769-858b5cc94a85,2022-01-04,142.66,Debit Card,620,0
4d65deb8-52df-e4e8-0d6e-fc89d221475d,186f61dd-1b37-3d39-e253-3e93a2f57374,2022-01-04,299.4,PayPal,692,0
7c60d0b9-d8b9-1e51-3881-ecde187a953f,bce2022f-a084-05e0-a936-f6f3e0a2c0f9,2022-01-04,69.56,Credit Card,607,0
16ddffb5-0a9b-a9a3-0f04-12c276ef41fb,38a52dba-365b-5c3e-a80d-bd32ca1d5319,2022-01-04,526.1,Credit Card,587,0
b2f77343-5819-6c6c-1b4f-57ac52de9e33,cb2fb326-5221-f9fc-d2d3-0b7a50feb053,2022-01-04,102.36,Credit Card,620,0
1e729a2c-42e6-d2f5-5eb0-181ffb641971,e0f4e8b8-199d-d9d1-0e7c-44c75d80a2cc,2022-01-05,624.46,Credit Card,748,0
feb9b919-37c5-09a0-fa54-40b08f889a0b,310d8649-0566-96a3-b56d-03c1c64e9700,2022-01-05,450.33,Wire Transfer,608,0
1ed862b7-1c1b-bdbe-ca7c-ab8f7bbd1739,e8748b29-4c82-e32c-a088-3f0b612eb7d2,2022-01-05,451.95,Wire Transfer,513,0
0656ea8f-c1ce-206e-7773-19d953ead7cf,0798c5d3-f933-7b17-ba42-2b539e9ee0aa,2022-01-05,170.33,Credit Card,636,0
6b826381-4ceb-b350-0d0d-57ed07327a17,4443c97f-0e31-5d06-0bce-d0987a75218e,2022-01-05,268.87,PayPal,693,0
3dc42342-290e-3e9e-934d-f55a39caff5c,f08bd08a-f499-3679-bab4-bece5d845844,2022-01-05,333.9,Credit Card,707,0
db3a5431-b668-8c1f-d35f-37fa31b3dd56,6b615487-d7af-2988-1310-13a937e4ee2f,2022-01-05,289.27,PayPal,586,0
18052cd9-0bc3-2810-0c98-444efb5a8b32,41a27899-73b5-a5fd-a732-e85933e4b3ed,2022-01-05,165.01,Credit Card,622,0
650a2d80-973d-166d-af70-7d873eec5cd1,7449364f-3be8-5034-6b11-11b1490df517,2022-01-05,313.89,Credit Card,648,0
3e43db73-84d5-23fc-5176-1359ef070ab3,b6fdd176-e7cc-cd06-2aef-cf87a05aa90c,2022-01-05,155.65,Debit Card,653,0
6856312a-cec9-01ac-bce2-331daf93972d,3eec1c46-d195-b890-be62-e631f76a000b,2022-01-05,266.67,PayPal,483,0
d70ab164-2b31-8aec-e6e2-e5b399d0f0f4,6f59bd09-ba82-1517-cfc0-f121ce97f16e,2022-01-05,313.28,Credit Card,728,0
6e201454-01c4-d913-652f-8eab29e1c668,17af093c-b088-6923-352b-2cb3abe03ac6,2022-01-05,73.18,PayPal,676,0
844f966f-09e1-f8cc-4e93-a20aef0cfb6d,b0636494-5380-db54-c652-e1b50b3e7ca5,2022-01-05,241.76,Credit Card,654,0
48b096a7-4c36-0637-1038-2a5838123e43,2cf80d2e-2c09-0fc3-b41b-b6ffa48af423,2022-01-05,158.57,Debit Card,781,0
f83fbc53-510b-f487-e052-1061d6da262f,617173f0-1239-8f7f-7b68-398937fe03ed,2022-01-05,184.45,Credit Card,792,0
a00f56d6-b090-9f4d-8c8c-9e7c45b9a819,5a447992-6903-a9d4-13d8-ebf1a8783f0d,2022-01-05,243.6,PayPal,519,0
152bfa5b-601c-a3e9-a248-e34b179e0115,f0398138-7ed9-7136-59e8-07ea995789e8,2022-01-05,140.33,Debit Card,492,0
84791081-b41f-9de0-843b-dd4de96a7a72,ea851351-0b6d-2904-9f22-fd871c9ac9f6,2022-01-05,67.7,Debit Card,663,0
1a6181e2-ce3b-5f10-bffe-2f2d770e7659,d037464b-9bc4-9896-c133-1ffec764a200,2022-01-05,420.39,Credit Card,684,0
a6a32a11-1caf-f8e0-8ba3-03f9e83dd983,9aa2b017-4435-46a3-88ca-7438c20ff659,2022-01-05,86.02,Debit Card,717,0
78d4f6d7-2b70-cea8-ca76-cb5cd17ce20b,ffb609fe-be9e-750d-ea24-15a871970df2,2022-01-06,505.72,Wire Transfer,694,0
ab4214d5-34a0-044a-f0ac-a27b8ca2b8b3,08676ed8-777d-6ad4-5377-bf76bb6fb98b,2022-01-06,117.75,PayPal,457,1
679974fc-4213-bf37-c3eb-b0e438878f33,24e6b12c-2f25-0ec8-b9ad-ae24e88a9560,2022-01-06,149.6,Credit Card,827,0
857b25c7-9ea7-f960-03fb-4e32058695d2,920f1a25-f9bd-9605-8fa4-e6a1eec7df83,2022-01-06,317.56,Credit Card,568,0
6da4d08d-39f0-67c4-9024-525d0978a6de,21bcf43e-2dd7-7f50-514b-f084c4b05ed6,2022-01-06,356.77,Credit Card,552,0
8626184d-6cfa-1f28-68f7-391d9455f50d,32411867-7e10-a557-8459-4fb295f47c68,2022-01-06,302.5,PayPal,689,0
71f24239-c479-245a-96d3-a73ba797d1e9,c8b124f8-3e6a-301f-2fbb-e94ba1d69e81,2022-01-06,462.66,Wire Transfer,715,0
94fa9bd9-ab18-d05d-8ee8-3377fdcd382d,723add06-be68-8c12-ca92-5f9772c0def1,2022-01-06,165.82,Credit Card,704,0
eabcb59d-8390-b1ea-69cd-f8f42ee977ab,acb66a10-72b5-0b52-7692-ceb7da8ce3f9,2022-01-06,120.21,Wire Transfer,709,0
85aa5979-7003-ea08-bdd1-3b3df0e7c27c,adf0f550-2f36-d781-990e-0000ae87de6f,2022-01-06,185.44,Debit Card,504,0
122d9147-d388-0c92-fa72-53e74ad49412,edb494d5-fb46-05f4-340a-8f259c2ce029,2022-01-07,146.11,Debit Card,762,0
f13e5a51-771f-6d89-a5ea-fd758fd3cb8a,894f938e-7852-5774-e5fa-dff768067a9a,2022-01-07,177.28,Credit Card,630,0
b56cb39d-f531-c7cc-7698-cfa409c0985f,7b5c2f17-5333-288f-aa64-7fcb72accf4d,2022-01-07,138.49,Debit Card,653,0
3903d98c-2701-2fa4-6dc7-413712fed9f3,1176a521-c518-fd03-4e81-ee4539b1e534,2022-01-07,133.13,Credit Card,601,0
ab17421e-2716-fde2-c4b5-a79532269f76,1780b82e-2ba3-c6f3-66de-e3162c5e667b,2022-01-07,144.91,Credit Card,667,0
4ff48b3c-dc67-6258-05ab-a1440e776f2e,011a7341-1f25-8cd0-d777-edabe4c60de7,2022-01-07,457.36,Wire Transfer,608,0
19d5d8f9-ada8-1e8a-ea80-dbe9b9e6dd2d,7be1d61f-82aa-4a62-5384-fe6f78f665ee,2022-01-07,244.71,PayPal,643,0
68846415-4ce9-7874-ae4b-ddf48596dfd2,1d9666d5-ecaa-3683-2987-f7384bc14456,2022-01-07,298.34,Credit Card,610,0
1b9c7d86-4aea-d02c-54cd-49a2e4026cc5,ed875e8d-e6c0-a445-168e-e8974004c575,2022-01-07,331.31,Credit Card,494,0
2216b360-6f2b-4da3-acd4-fd2acce79061,711d028c-29fb-402d-97a9-9476df124bdb,2022-01-07,184.35,Credit Card,597,0
f0fe8efc-b578-9702-5b89-d79fa4217247,0627230f-43c6-04d4-3b74-52e48fd2e5b7,2022-01-08,152.93,Debit Card,648,0
4666dba0-f82d-b97b-abfc-597f33738371,a14aff3a-1e11-0899-4e9c-67cdc36d2071,2022-01-08,538.04,Credit Card,641,0
bedab2cd-ff9f-23b8-0edd-0b1b3c24f54f,db28db59-d954-a2e0-b9de-cce8c219a8f5,2022-01-08,323.26,Debit Card,737,1
3bbaf897-0e78-a9c9-92b7-69ec68123539,1e7c79d1-0a00-fd37-73e1-2f6262900884,2022-01-08,199.65,Credit Card,594,0
5981063b-823b-ee95-7b3d-1a446adefd03,1936f755-0d49-e074-4390-df52a1e6e164,2022-01-08,167.84,Credit Card,618,0
ef0fb37c-389b-d1ab-cdee-993418030280,f7fc2199-bcbc-02a1-2311-35ede9d2c89c,2022-01-08,144.81,PayPal,487,0
068cb42e-0cfb-2141-4fb1-5b8616ce8342,72ce0593-0728-e4df-6455-40bfeed0dd56,2022-01-08,160.57,PayPal,688,0
3ef46426-7a6b-cbf8-84dd-e56de7704b40,5bc7f769-def0-e6b9-8a64-35b8bc9c0a76,2022-01-08,363.88,Credit Card,755,0
20591794-20fd-461a-7929-e695be7ce64d,eae6f123-7262-f2d1-1c7b-176ce282b541,2022-01-08,162.65,Credit Card,637,0
47f7b53d-59f8-408e-6ced-24c2f580a084,f65940dc-1f9b-b034-dace-5b480ad6c9f9,2022-01-08,178.56,Credit Card,680,0
15cbd692-6fb8-64f0-78e8-5d37e9407abb,f95b81ce-c696-a3d3-a715-d86d5091b7e8,2022-01-08,1098.56,Credit Card,530,1
f8f45c67-5d9c-6ad6-7746-602770e41dbf,ec18ade1-b0a3-d8c3-3c9f-de34fc29c34e,2022-01-08,85.67,Debit Card,745,0
20491186-17d9-f44b-6764-49b99194eee6,45570994-041e-90d6-eaed-7f2a42ec6024,2022-01-08,180.23,Credit Card,618,0
f91f11a0-773b-4a1a-4055-e15c1b8679a1,99417067-efa2-c984-df18-b5ebb34a7b8b,2022-01-08,447.46,Credit Card,593,0
35c888e9-3de2-5b98-534e-ea315e0a6c02,fdbe9679-a4be-7c5d-aff3-a757b11781b2,2022-01-08,116.76,Credit Card,663,0
cceddac2-10d0-39cd-23f7-e011e2153f7b,01b7c90a-b4b2-87f5-f813-a3e3d1d72282,2022-01-08,137.43,Debit Card,582,0
29795774-9562-d532-9576-cf6c8e762766,b9474555-c8fb-aa3e-4005-d04b3ef24729,2022-01-08,120.1,Credit Card,718,0
57fd4c2a-25b3-f722-673b-3b1a851255a3,5e8855cc-835f-293f-0e5c-38c61cc98cbc,2022-01-08,121.31,Debit Card,798,0
1c28fd41-00d4-a055-903a-d1e6db57bfa7,8e10c439-7275-decf-5433-a8fa8b25c443,2022-01-09,319.38,Debit Card,646,0
0cb2f640-35a2-0227-8551-d5cd68c43194,4246d120-fe4b-d366-1763-bebfb539a144,2022-01-09,64.78,PayPal,627,0
7aa70aae-023e-7d05-22fa-cb4d4ae0a6d6,b73b38a1-df92-44b3-3fd8-e3189d42f74f,2022-01-09,136.33,Credit Card,612,0
57805a13-dd36-91a2-3edd-403baa5352cc,d5c9a183-bfa1-12a7-029c-12122f56ae9b,2022-01-09,287.82,Debit Card,616,0
96e5909c-cbdd-46cb-9d9c-7fbfb1733d83,5682c563-7d80-983c-9feb-09fa302d1387,2022-01-09,196.01,Credit Card,699,0
333ed83e-5cf5-2761-c7a3-97bcc12ec5d6,e590fdd6-acd7-b3ec-f171-25f34e9fbd9e,2022-01-09,364.51,Credit Card,638,0
19fe13a8-a3da-6b3c-f533-17c8238959bf,457f0c3f-7928-95c9-f050-bb57f0b9948c,2022-01-09,49.1,Credit Card,594,0
f47acb4b-2e9d-6d82-8fd9-786375b4229d,b266ff0f-2955-bf30-9adf-f5ae1ff16831,2022-01-09,341.9,Credit Card,607,0
b8a9eccd-5035-308f-12a9-f05467b51b7e,48702740-ffd5-beca-0fa9-c39563b2a8c8,2022-01-09,153.51,Wire Transfer,749,0
71cfb66b-38d1-64f0-9f39-f761de2eed3a,a9c55388-7dc3-5ed6-8911-bd1b8059ae14,2022-01-09,108.72,Debit Card,674,0
15edb7f6-e08a-1ba9-304b-d1b355559987,42f60e55-58f2-b129-27b0-cb4ec5753faf,2022-01-09,85.14,Credit Card,660,0
a44411a8-7abb-bd23-0b73-2ce6efafc6ac,de652c09-6e85-2bb9-a2a9-b55e6a930e85,2022-01-09,230.46,Credit Card,514,0
b747d198-8d3d-32b9-4f5b-4043d87fc8b7,748e9583-0251-c4b0-caaf-cf86702d3804,2022-01-09,599.86,Credit Card,826,0
134c605a-f839-551a-cd46-558769832849,1e6d1ef9-34f9-0a4d-41f4-d82110d8137d,2022-01-09,100.56,Debit Card,629,0
63b49829-6a8f-462b-ae87-5dfc6477c3fd,0e5c9566-bb4a-41ae-d4e7-5fa975625cd1,2022-01-09,153.39,Debit Card,594,0
2a9b9d0b-5fa6-381f-2a97-1ba498671b10,ba2fc09a-2023-76ca-4b23-95ed60c666d2,2022-01-10,132.63,Wire Transfer,640,1
1cca0b70-1ab6-31e5-f6bc-3d39319f4d6a,aa68015e-8f26-7199-421f-4db8434ce3df,2022-01-10,377.24,Debit Card,626,0
b84bed5b-eb98-1914-8c16-383eb4ff57de,1776d6e9-cd02-0b90-37bb-50156ed4ca06,2022-01-10,262.1,Credit Card,394,0
0b9920e7-4d55-ef75-c6ab-817f7d21ce89,12a39891-b622-41b4-37b1-178e0a24dfd1,2022-01-10,72.0,Debit Card,805,0
2faec126-367b-4121-3568-f0dd7d1fea03,e088ff20-097c-8c47-fa3b-dc69f46e00db,2022-01-10,122.8,Credit Card,636,0
aeba1ab6-85f1-155d-15e5-1edbe3506537,126471c9-fb39-a70a-70dc-f02dad2e767e,2022-01-10,134.37,Debit Card,521,0
8689b1b1-9825-3d65-d282-d0d0281b7a16,787b5243-feb4-62ad-bc16-d687e2579407,2022-01-10,384.86,Credit Card,555,0
03976aa6-76f3-8b40-a208-ff484f5e68a1,26fa0037-c745-5789-4a44-9f3dfb7f25f7,2022-01-10,298.41,Credit Card,737,0
cb68367e-b422-e226-3816-ae62ea148e37,9c0fbd15-db0b-fcb7-8de4-e9554108200c,2022-01-10,497.87,Credit Card,793,0
bb0871c5-7497-338d-850c-4dececdb401e,c8976c4e-8635-512e-9e53-7c3e67f137e8,2022-01-10,185.23,Debit Card,654,0
723188fb-b5d1-ea63-dfc0-c48344a2845c,008e8cb5-c92c-5327-27b7-4a3d4eadd099,2022-01-10,473.45,Credit Card,701,1
1a7e4f1d-d31e-96c2-7c02-2e66574b76a5,d317a983-8e82-0c2a-2327-f403258eee21,2022-01-10,180.35,Debit Card,494,0
ace9d146-88b7-089f-e32d-940b150cc01f,ccfb0260-37e2-7b8d-0cff-61b0c588ad6e,2022-01-10,359.65,Debit Card,502,0
34f6cd33-4df1-8eca-758d-f6c837d50b6f,b5c30bcd-202e-f6f3-6ae7-5c4067799aa6,2022-01-11,44.22,Debit Card,644,0
bcab1fe4-e6fc-f7fc-2315-c58a3296eb89,0050835e-2114-0f21-1343-4c92f0c6fcd0,2022-01-11,141.02,Debit Card,644,0
fcf026d3-356a-4be6-26f1-d65f690b8dd0,e5691b72-04c6-1118-941d-92ccc47529f3,2022-01-11,89.19,Credit Card,638,0
b52f0180-e7ae-d82e-aa83-6a041aaba0d1,c4f76657-fc19-88e3-d0d6-87bb34034a8b,2022-01-11,137.73,Debit Card,674,0
8eeeea6d-0147-cd5c-c509-23c379d9dd11,acb08aee-71c4-a757-66ff-9d0e348961cb,2022-01-11,311.86,Debit Card,606,0
37b934b4-85d1-1479-01b4-584db5dd2fb2,436415ea-332f-0be9-123e-d6bd2e82d833,2022-01-11,195.06,Wire Transfer,614,0
4238553c-876f-344e-2fb6-08a01472b4f0,37ed7d61-9913-a906-ec29-7849d72f11d6,2022-01-11,208.19,Debit Card,600,0
eb8d5934-fb8a-4f9c-571c-552b80f901bf,6e86dc70-c89f-915d-58f0-495ac69ee428,2022-01-11,850.09,Debit Card,682,0
b35dd3d3-0581-26f4-beb7-af7debdf03bc,3ce0e255-1094-81bf-768e-4d1b148f6512,2022-01-11,338.21,Credit Card,776,0
241542bd-c91c-f36d-81a9-bf9b7de371d5,4d05df65-be14-ba1b-0f38-03b59dd07920,2022-01-11,127.34,Credit Card,755,0
358e41e9-7f7c-bcb6-2b7d-377e75572646,ca187230-0170-3ca4-ce8f-14491c604dca,2022-01-11,252.73,Credit Card,591,0
5f6f9668-9f29-dc2f-3f0d-4086d14c5c2b,0ebacb43-d391-5476-c26a-8f6d429caf53,2022-01-11,154.61,Wire Transfer,684,0
bb71308f-6d42-a115-0a71-ce3ff8213b03,e09f1e0d-b138-fe3e-aae1-77923e9ac610,2022-01-11,222.76,Credit Card,567,0
9aef4750-019c-4391-9940-d3f8780b2b1c,f0e64bc4-ab14-185a-331d-bf9bb8a0d790,2022-01-11,408.49,Debit Card,739,0
569172b0-762c-6411-10d2-ea47e0228e38,cbce2630-3ad6-9523-0de8-cdc9fe33cece,2022-01-11,172.58,Debit Card,703,0
a6da6577-77c5-9707-7447-ac19c6a829c8,78793010-5f9e-8dfd-abd0-9078273a0bff,2022-01-11,164.45,Credit Card,664,0
47b3df6e-b317-51be-9355-7977987aae26,993a8cf7-18d9-89db-ff43-6dd5eb047a76,2022-01-12,70.73,Debit Card,683,0
82bb1f08-577b-8f5a-7090-12944b9c56d5,e4fcf025-6331-4ca2-5a3f-3ed79d171c1b,2022-01-12,211.56,Debit Card,542,0
eeacf40b-88ae-c0f1-b953-4fd6c11c622f,34421bc0-cc97-e807-20a7-5ad759d87c65,2022-01-12,624.13,Wire Transfer,625,0
033ceb37-235f-d005-9b73-3a022d569e20,fa3016cd-099f-d4f8-3ecd-d712f0344c3f,2022-01-12,111.33,Credit Card,688,0
79fec0e0-7429-f70d-38a4-f16a8e7c81e5,e0f4e8b8-199d-d9d1-0e7c-44c75d80a2cc,2022-01-12,128.29,Debit Card,732,0
3dfd079a-4e11-5e21-19f1-a474cc6ab73a,d74b2d27-83c9-0d3b-b650-ff3f91f9e1e7,2022-01-12,205.59,PayPal,595,0
f90cf93e-6c3b-0f8f-19ab-5f6e9cb3b76f,03280748-0d54-424d-da57-5aae3ce75341,2022-01-12,272.57,Wire Transfer,646,0
6c4057eb-f781-d938-1980-04cf24e50262,b21e2f4d-ad9a-13bd-e87a-71d341f33051,2022-01-12,178.9,Credit Card,683,0
5ad05d8a-16da-a6b3-0dcd-7b7e351c97a9,23cd2f8a-af46-2b19-2a99-30b16445ff0a,2022-01-12,341.86,Debit Card,693,0
7b23daab-212d-e2ec-6a3c-938b760665b8,9396839e-32d6-47d4-34cd-e3a3b2ac1698,2022-01-12,288.53,Credit Card,540,0
bbe87738-fe29-c24f-ccc9-0d9900e60824,898fa4a9-8691-61bd-a883-77b591553413,2022-01-12,102.84,Debit Card,709,0
36646140-519b-4652-34f1-88e4399fde6e,7287fa59-cde9-c729-ec32-fc65437e3590,2022-01-12,155.02,Debit Card,741,0
847dd0de-87e4-2dc4-08d2-bfef41053125,9f013927-23a0-78e6-f92f-c2edef89c7b9,2022-01-12,212.89,Credit Card,668,0
57cc80a6-b571-0ed9-2131-2333abf50b95,74073ef0-27ce-5323-6134-ae96c9cd6dca,2022-01-13,72.12,PayPal,675,0
d9120f5f-17c6-aa27-1ca1-5b7608d94dee,bcff59b1-1f0a-ae88-355f-5eff03a798c5,2022-01-13,120.92,Credit Card,675,0
2cbe1b7b-bd21-e687-a345-b9a1806754cb,537a8f0e-1f2a-1877-1607-c23e737d5138,2022-01-13,816.76,Credit Card,537,0
a9273c0d-f32f-a20c-3d1e-ac5c105ef9cb,042edb3f-1326-4845-6cbe-e679cc7785e2,2022-01-13,515.14,Wire Transfer,618,0
6b8c477a-9fd3-48cf-73d9-0d8928d4f366,b1ae4b31-7866-c44a-0d59-c3310d967d7d,2022-01-13,145.25,Debit Card,688,0
f7ea631b-3954-9f42-61c1-f304d1a8ebb3,8d79e0b2-024c-c480-21b9-807327d300ac,2022-01-13,475.95,Credit Card,710,0
